Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,
1988, 10, BS14, 14, 0.41, 10.85, 20.31, 0.21, 1.1, 0, 0, -99, 
1988, 11, BS14, 14, 10.92, 6.53, 16.81, 3.74, 0.87, 0, 0, -99, 
1988, 12, BS14, 14, 17.83, 3.41, 14.33, 5.2, 0.92, 0, 0, -99, 
1988, 1, BS15, 15, 9.47, 4.57, 14.82, 4.94, 1.05, 0, 0, -99, 
1988, 2, BS15, 15, 3.67, 4.98, 18.61, 1.53, 0.98, 0, 0, -99, 
1988, 3, BS15, 15, 1.04, 5.82, 18.4, 0.74, 0.98, 0, 0, -99, 
1988, 4, BS15, 15, 6.06, 7.27, 18.24, 1.81, 0.91, 0, 0, -99, 
1988, 5, BS15, 15, 2.03, 7.77, 18.46, 0.74, 1.09, 0, 0, -99, 
1988, 6, BS15, 15, 0.63, 10.53, 20.16, 0.12, 1.69, 0, 0, -99, 
1988, 7, BS15, 15, 0.02, 13.63, 23.1, 0.01, 3.24, 0, 0, -99, 
1988, 8, BS15, 15, 0.02, 13.57, 22.35, 0.03, 2.46, 0, 0, -99, 
1988, 9, BS15, 15, 0.05, 11.43, 21.43, 0.05, 2.21, 0, 0, -99, 
1988, 10, BS15, 15, 0.29, 10.87, 19.76, 0.21, 1.24, 0, 0, -99, 
1988, 11, BS15, 15, 8.01, 7.09, 17.1, 3.99, 0.86, 0, 0, -99, 
1988, 12, BS15, 15, 13.33, 3.75, 14.86, 4.87, 0.8, 0, 0, -99, 
1988, 1, BS16, 16, 12.12, 4.3, 14.43, 4.2, 1.13, 0, 0, -99, 
1988, 2, BS16, 16, 5.18, 4.35, 18.28, 1.93, 1.07, 0, 0, -99, 
1988, 3, BS16, 16, 1.96, 5.32, 18.62, 1.18, 0.91, 0, 0, -99, 
1988, 4, BS16, 16, 7.32, 6.64, 18.16, 1.53, 0.81, 0, 0, -99, 
1988, 5, BS16, 16, 2.45, 7.35, 19.35, 0.64, 0.9, 0, 0, -99, 
1988, 6, BS16, 16, 0.63, 10.6, 21.17, 0.14, 1.44, 0, 0, -99, 
1988, 7, BS16, 16, 0.02, 14.29, 25.05, 0.01, 2.78, 0, 0, -99, 
1988, 8, BS16, 16, 0.01, 13.96, 23.97, 0.02, 2.06, 0, 0, -99, 
1988, 9, BS16, 16, 0.24, 11.72, 22.86, 0.35, 1.87, 0, 0, -99, 
1988, 10, BS16, 16, 0.43, 10.79, 20.28, 0.21, 1.16, 0, 0, -99, 
1988, 11, BS16, 16, 10.44, 6.89, 17.12, 3.67, 0.9, 0, 0, -99, 
1988, 12, BS16, 16, 18.95, 3.67, 14.51, 6.81, 0.91, 0, 0, -99, 
1988, 1, BS17, 17, 6.89, 5.44, 15.44, 1.21, 0.15, 0, 0, -99, 
1988, 2, BS17, 17, 2.14, 5.72, 19.04, 0.19, 0.29, 0, 0, -99, 
1988, 3, BS17, 17, 0.41, 6.37, 18.16, 0.07, 0.38, 0, 0, -99, 
1988, 4, BS17, 17, 5.21, 8.01, 18.46, 0.57, 0.43, 0, 0, -99, 
1988, 5, BS17, 17, 1.51, 8.58, 18.18, 0.12, 0.56, 0, 0, -99, 
1988, 6, BS17, 17, 0.59, 10.18, 19.37, 0.01, 0.69, 0, 0, -99, 
1988, 7, BS17, 17, 0.03, 11.9, 21.35, 0, 0.9, 0, 0, -99, 
1988, 8, BS17, 17, 0.05, 12.61, 21.24, 0.01, 0.93, 0, 0, -99, 
1988, 9, BS17, 17, 0.06, 10.81, 20.41, 0.01, 0.74, 0, 0, -99, 
1988, 10, BS17, 17, 0.25, 10.54, 19.34, 0.06, 0.42, 0, 0, -99, 
1988, 11, BS17, 17, 6.33, 7.82, 17.46, 0.73, 0.28, 0, 0, -99, 
1988, 12, BS17, 17, 9.78, 4.49, 15.01, 1.14, 0.21, 0, 0, -99, 
1989, 1, BS1, 1, 4.52, 2.85, 15.11, 1.79, 0.96, 0, 0, -99, 
1989, 2, BS1, 1, 5.78, 3.72, 14.01, 2.17, 0.86, 0, 0, -99, 
1989, 3, BS1, 1, 9.37, 7.47, 17.47, 6.88, 1.04, 0, 0, -99, 
1989, 4, BS1, 1, 2.18, 8.65, 19.54, 1.12, 0.79, 0, 0, -99, 
1989, 5, BS1, 1, 0.54, 8.63, 17.51, 0.11, 1.13, 0, 0, -99, 
1989, 6, BS1, 1, 0.03, 10.96, 20.08, 0.02, 1.5, 0, 0, -99, 
1989, 7, BS1, 1, 0, 11.03, 20.26, 0, 2.76, 0, 0, -99, 
1989, 8, BS1, 1, 0.02, 11.68, 19.64, 0.01, 2.06, 0, 0, -99, 
1989, 9, BS1, 1, 2.83, 10.92, 19.29, 0.49, 1.72, 0, 0, -99, 
1989, 10, BS1, 1, 4.44, 9.26, 19.75, 1.57, 0.84, 0, 0, -99, 
1989, 11, BS1, 1, 4.05, 6.94, 20.63, 1.75, 0.95, 0, 0, -99, 
1989, 12, BS1, 1, 0.22, 4.43, 17.79, 0.08, 0.65, 0, 0, -99, 
1989, 1, BS2, 2, 6.1, 2.53, 14.05, 2.91, 1.52, 0, 0, -99, 
1989, 2, BS2, 2, 7.62, 2.93, 13.19, 3.72, 1.53, 0, 0, -99, 
1989, 3, BS2, 2, 15.28, 6.86, 16.62, 12.16, 1.4, 0, 0, -99, 
1989, 4, BS2, 2, 3.11, 8.17, 19.51, 1.85, 0.76, 0, 0, -99, 
1989, 5, BS2, 2, 0.58, 8.52, 17.8, 0.19, 0.81, 0, 0, -99, 
1989, 6, BS2, 2, 0.04, 11.43, 20.85, 0.03, 1.52, 0, 0, -99, 
1989, 7, BS2, 2, 0, 12.37, 21.93, 0, 3.54, 0, 0, -99, 
1989, 8, BS2, 2, 0.03, 12.51, 20.82, 0.02, 2.39, 0, 0, -99, 
1989, 9, BS2, 2, 2.92, 11.22, 20.31, 0.66, 1.7, 0, 0, -99, 
1989, 10, BS2, 2, 5.72, 9.19, 19.75, 2.58, 0.56, 0, 0, -99, 
1989, 11, BS2, 2, 5.47, 6.48, 19.88, 2.45, 1.22, 0, 0, -99, 
1989, 12, BS2, 2, 0.22, 4.23, 17.02, 0.07, 1.2, 0, 0, -99, 
1989, 1, BS3, 3, 7.47, 2.61, 13.24, 1.85, 1.01, 0, 0, -99, 
1989, 2, BS3, 3, 9.06, 2.29, 12.51, 2.52, 1.09, 0, 0, -99, 
1989, 3, BS3, 3, 20.4, 6.19, 15.84, 7.67, 0.98, 0, 0, -99, 
1989, 4, BS3, 3, 4.14, 7.32, 19.81, 1.17, 0.82, 0, 0, -99, 
1989, 5, BS3, 3, 0.71, 8.22, 19.01, 0.11, 1.02, 0, 0, -99, 
1989, 6, BS3, 3, 0.06, 11.67, 22.8, 0.02, 1.57, 0, 0, -99, 
1989, 7, BS3, 3, 0, 13.86, 25.34, 0, 2.74, 0, 0, -99, 
1989, 8, BS3, 3, 0.05, 13.36, 23.7, 0.04, 2.06, 0, 0, -99, 
1989, 9, BS3, 3, 3.63, 11.6, 22.65, 1.92, 1.64, 0, 0, -99, 
1989, 10, BS3, 3, 7.3, 9.29, 20.54, 2.22, 0.94, 0, 0, -99, 
1989, 11, BS3, 3, 7.18, 6.19, 19.54, 2.24, 0.89, 0, 0, -99, 
1989, 12, BS3, 3, 0.27, 3.99, 16.48, 0.06, 1.05, 0, 0, -99, 
1989, 1, BS4, 4, 6.22, 3.01, 14.66, 1.19, 0.54, 0, 0, -99, 
1989, 2, BS4, 4, 7.78, 3.32, 13.61, 1.57, 0.52, 0, 0, -99, 
1989, 3, BS4, 4, 14.78, 6.96, 16.94, 4.85, 0.63, 0, 0, -99, 
1989, 4, BS4, 4, 3.2, 7.8, 20.19, 0.79, 0.55, 0, 0, -99, 
1989, 5, BS4, 4, 0.61, 8.33, 19.22, 0.09, 0.78, 0, 0, -99, 
1989, 6, BS4, 4, 0.03, 11.2, 22.44, 0.02, 1.23, 0, 0, -99, 
1989, 7, BS4, 4, 0, 12.19, 24.4, 0, 2.19, 0, 0, -99, 
1989, 8, BS4, 4, 0.02, 12.26, 23.04, 0.02, 1.61, 0, 0, -99, 
1989, 9, BS4, 4, 3.42, 11.29, 22.13, 1.34, 1.4, 0, 0, -99, 
1989, 10, BS4, 4, 6.27, 9.31, 20.93, 1.43, 0.66, 0, 0, -99, 
1989, 11, BS4, 4, 5.9, 6.68, 20.65, 1.34, 0.63, 0, 0, -99, 
1989, 12, BS4, 4, 0.25, 4.43, 17.57, 0.05, 0.63, 0, 0, -99, 
1989, 1, BS5, 5, 8.16, 2.6, 13.23, 0.9, 1.02, 0, 0, -99, 
1989, 2, BS5, 5, 10.16, 2.6, 12.1, 1.06, 1.13, 0, 0, -99, 
1989, 3, BS5, 5, 17.87, 6.33, 16.08, 7.3, 1.08, 0, 0, -99, 
1989, 4, BS5, 5, 4.26, 7.32, 19.78, 0.7, 0.86, 0, 0, -99, 
1989, 5, BS5, 5, 0.72, 8.67, 19.65, 0.06, 1.11, 0, 0, -99, 
1989, 6, BS5, 5, 0.04, 12.5, 22.64, 0.02, 1.37, 0, 0, -99, 
1989, 7, BS5, 5, 0, 14.26, 25.65, 0, 1.54, 0, 0, -99, 
1989, 8, BS5, 5, 0.02, 14.29, 24.13, 0.03, 1.45, 0, 0, -99, 
1989, 9, BS5, 5, 5.82, 12.56, 23.09, 2.33, 1.38, 0, 0, -99, 
1989, 10, BS5, 5, 9.34, 9.85, 20.51, 1.31, 1.18, 0, 0, -99, 
1989, 11, BS5, 5, 8.19, 6.54, 19.88, 1.28, 1.17, 0, 0, -99, 
1989, 12, BS5, 5, 0.28, 3.98, 15.9, 0.06, 1.01, 0, 0, -99, 
1989, 1, BS6, 6, 8.04, 1.52, 12.17, 0.75, 1.08, 0, 0, -99, 
1989, 2, BS6, 6, 9.64, 0.81, 11.95, 1.04, 1.24, 0, 0, -99, 
1989, 3, BS6, 6, 26.36, 4.31, 15.2, 8.31, 1.41, 0, 0, -99, 
1989, 4, BS6, 6, 4.53, 5.43, 19.4, 0.53, 1.22, 0, 0, -99, 
1989, 5, BS6, 6, 0.75, 5.99, 19.02, 0.05, 1.55, 0, 0, -99, 
1989, 6, BS6, 6, 0.05, 9.31, 23.22, 0.01, 1.87, 0, 0, -99, 
1989, 7, BS6, 6, 0, 11.75, 26.49, 0, 1.81, 0, 0, -99, 
1989, 8, BS6, 6, 0.08, 10.89, 24.52, 0.05, 1.96, 0, 0, -99, 
1989, 9, BS6, 6, 3.83, 9.07, 23.02, 2.29, 1.97, 0, 0, -99, 
1989, 10, BS6, 6, 8.39, 7.06, 20.17, 1.27, 1.62, 0, 0, -99, 
1989, 11, BS6, 6, 7.09, 4.88, 19.05, 1.19, 1.17, 0, 0, -99, 
1989, 12, BS6, 6, 0.19, 3.19, 15.73, 0.07, 0.71, 0, 0, -99, 
1989, 1, BS7, 7, 4.51, 3.26, 15.12, 0.86, 0.54, 0, 0, -99, 
1989, 2, BS7, 7, 5.58, 3.98, 13.93, 1.13, 0.44, 0, 0, -99, 
1989, 3, BS7, 7, 8.05, 7.61, 17.4, 1.84, 0.64, 0, 0, -99, 
1989, 4, BS7, 7, 2.2, 8.74, 19.52, 0.48, 0.51, 0, 0, -99, 
1989, 5, BS7, 7, 0.59, 8.68, 17.6, 0.05, 0.78, 0, 0, -99, 
1989, 6, BS7, 7, 0.05, 10.83, 20.01, 0.04, 0.85, 0, 0, -99, 
1989, 7, BS7, 7, 0, 10.76, 20.05, 0, 1.4, 0, 0, -99, 
1989, 8, BS7, 7, 0.04, 11.81, 19.78, 0.04, 1.16, 0, 0, -99, 
1989, 9, BS7, 7, 3.54, 11.17, 19.37, 1.3, 1, 0, 0, -99, 
1989, 10, BS7, 7, 4.79, 9.7, 19.77, 1.42, 0.63, 0, 0, -99, 
1989, 11, BS7, 7, 3.88, 7.68, 20.65, 0.95, 0.86, 0, 0, -99, 
1989, 12, BS7, 7, 0.23, 5.15, 17.43, 0.06, 0.78, 0, 0, -99, 
1989, 1, BS8, 8, 7.47, 2.56, 13.38, 1.34, 0.63, 0, 0, -99, 
1989, 2, BS8, 8, 9.21, 2.01, 12.94, 2.44, 0.65, 0, 0, -99, 
1989, 3, BS8, 8, 22.72, 5.67, 15.53, 4.17, 0.54, 0, 0, -99, 
1989, 4, BS8, 8, 4.17, 6.68, 19.81, 0.75, 0.53, 0, 0, -99, 
1989, 5, BS8, 8, 0.71, 7.46, 19.12, 0.06, 0.63, 0, 0, -99, 
1989, 6, BS8, 8, 0.06, 10.77, 23.38, 0.02, 1, 0, 0, -99, 
1989, 7, BS8, 8, 0, 13.9, 26.16, 0.01, 2.06, 0, 0, -99, 
1989, 8, BS8, 8, 0.05, 12.73, 24.27, 0.05, 1.32, 0, 0, -99, 
1989, 9, BS8, 8, 2.77, 10.92, 22.94, 0.53, 1.03, 0, 0, -99, 
1989, 10, BS8, 8, 6.82, 8.88, 20.9, 1.26, 0.56, 0, 0, -99, 
1989, 11, BS8, 8, 6.58, 5.89, 19.66, 1.4, 0.64, 0, 0, -99, 
1989, 12, BS8, 8, 0.28, 3.86, 16.96, 0.05, 0.63, 0, 0, -99, 
1989, 1, BS9, 9, 6.37, 2.86, 14.1, 1.77, 0.84, 0, 0, -99, 
1989, 2, BS9, 9, 7.65, 2.99, 13.06, 2.36, 0.89, 0, 0, -99, 
1989, 3, BS9, 9, 15.52, 6.74, 16.44, 6.34, 0.84, 0, 0, -99, 
1989, 4, BS9, 9, 3.37, 7.79, 19.84, 1.13, 0.62, 0, 0, -99, 
1989, 5, BS9, 9, 0.64, 8.4, 18.72, 0.11, 0.9, 0, 0, -99, 
1989, 6, BS9, 9, 0.05, 11.38, 22.01, 0.03, 1.46, 0, 0, -99, 
1989, 7, BS9, 9, 0, 12.7, 23.54, 0, 2.69, 0, 0, -99, 
1989, 8, BS9, 9, 0.05, 12.77, 22.52, 0.05, 1.99, 0, 0, -99, 
1989, 9, BS9, 9, 3.58, 11.54, 21.64, 1.59, 1.6, 0, 0, -99, 
1989, 10, BS9, 9, 6.26, 9.51, 20.5, 2.03, 0.66, 0, 0, -99, 
1989, 11, BS9, 9, 6.11, 6.67, 20.05, 2.24, 0.85, 0, 0, -99, 
1989, 12, BS9, 9, 0.26, 4.22, 16.99, 0.06, 0.87, 0, 0, -99, 
1989, 1, BS10, 10, 5.57, 2.97, 14.29, 1.45, 0.84, 0, 0, -99, 
1989, 2, BS10, 10, 6.47, 3.12, 13.32, 1.94, 0.83, 0, 0, -99, 
1989, 3, BS10, 10, 14.1, 6.91, 16.53, 5.89, 0.84, 0, 0, -99, 
1989, 4, BS10, 10, 2.99, 8.04, 19.74, 1.06, 0.57, 0, 0, -99, 
1989, 5, BS10, 10, 0.61, 8.31, 18.24, 0.12, 0.81, 0, 0, -99, 
1989, 6, BS10, 10, 0.06, 10.93, 21.56, 0.04, 1.38, 0, 0, -99, 
1989, 7, BS10, 10, 0, 12.02, 22.29, 0, 2.71, 0, 0, -99, 
1989, 8, BS10, 10, 0.07, 12.21, 21.68, 0.05, 1.92, 0, 0, -99, 
1989, 9, BS10, 10, 2.9, 11.14, 20.87, 0.71, 1.46, 0, 0, -99, 
1989, 10, BS10, 10, 5.17, 9.4, 20.36, 1.52, 0.55, 0, 0, -99, 
1989, 11, BS10, 10, 5.12, 6.86, 19.99, 1.75, 0.8, 0, 0, -99, 
1989, 12, BS10, 10, 0.25, 4.4, 17.29, 0.05, 0.68, 0, 0, -99, 
1989, 1, BS11, 11, 7.96, 2.51, 13.15, 1.84, 0.9, 0, 0, -99, 
1989, 2, BS11, 11, 9.74, 2.37, 12.16, 2.45, 1, 0, 0, -99, 
1989, 3, BS11, 11, 18.86, 6.34, 15.88, 6.98, 0.79, 0, 0, -99, 
1989, 4, BS11, 11, 4.29, 7.53, 19.78, 1.15, 0.66, 0, 0, -99, 
1989, 5, BS11, 11, 0.7, 8.73, 19.12, 0.12, 0.85, 0, 0, -99, 
1989, 6, BS11, 11, 0.05, 12.54, 22.64, 0.02, 1.49, 0, 0, -99, 
1989, 7, BS11, 11, 0, 14.65, 25.34, 0, 2.65, 0, 0, -99, 
1989, 8, BS11, 11, 0.03, 14.35, 23.71, 0.04, 1.99, 0, 0, -99, 
1989, 9, BS11, 11, 4.67, 12.46, 22.74, 2.52, 1.57, 0, 0, -99, 
1989, 10, BS11, 11, 8.1, 9.87, 20.37, 2.39, 0.76, 0, 0, -99, 
1989, 11, BS11, 11, 8.18, 6.2, 19.52, 2.37, 0.81, 0, 0, -99, 
1989, 12, BS11, 11, 0.3, 3.7, 16.13, 0.06, 1.02, 0, 0, -99, 
1989, 1, BS12, 12, 7.04, 2.91, 13.79, 1.43, 0.68, 0, 0, -99, 
1989, 2, BS12, 12, 8.55, 2.67, 13, 1.99, 0.71, 0, 0, -99, 
1989, 3, BS12, 12, 19.17, 6.44, 16.11, 5.59, 0.7, 0, 0, -99, 
1989, 4, BS12, 12, 3.86, 7.38, 20.02, 0.96, 0.59, 0, 0, -99, 
1989, 5, BS12, 12, 0.67, 8.15, 19.17, 0.11, 0.83, 0, 0, -99, 
1989, 6, BS12, 12, 0.05, 11.35, 22.93, 0.02, 1.28, 0, 0, -99, 
1989, 7, BS12, 12, 0, 13.32, 25.24, 0, 2.35, 0, 0, -99, 
1989, 8, BS12, 12, 0.04, 12.88, 23.74, 0.04, 1.67, 0, 0, -99, 
1989, 9, BS12, 12, 3.22, 11.4, 22.67, 1.2, 1.34, 0, 0, -99, 
1989, 10, BS12, 12, 6.72, 9.25, 20.91, 1.63, 0.61, 0, 0, -99, 
1989, 11, BS12, 12, 6.76, 6.35, 19.95, 1.81, 0.63, 0, 0, -99, 
1989, 12, BS12, 12, 0.27, 4.22, 17.04, 0.05, 0.78, 0, 0, -99, 
1989, 1, BS13, 13, 5.06, 2.94, 15.01, 1.08, 0.58, 0, 0, -99, 
1989, 2, BS13, 13, 6.27, 3.55, 13.86, 1.4, 0.5, 0, 0, -99, 
1989, 3, BS13, 13, 10.31, 7.11, 17.37, 3.62, 0.68, 0, 0, -99, 
1989, 4, BS13, 13, 2.44, 8.2, 19.7, 0.69, 0.5, 0, 0, -99, 
1989, 5, BS13, 13, 0.56, 8.38, 18.19, 0.09, 0.85, 0, 0, -99, 
1989, 6, BS13, 13, 0.03, 10.91, 20.79, 0.03, 1.12, 0, 0, -99, 
1989, 7, BS13, 13, 0, 11.25, 21.49, 0, 1.89, 0, 0, -99, 
1989, 8, BS13, 13, 0.03, 11.88, 20.81, 0.04, 1.51, 0, 0, -99, 
1989, 9, BS13, 13, 3.46, 11.04, 20.19, 1.21, 1.26, 0, 0, -99, 
1989, 10, BS13, 13, 5.29, 9.33, 20.15, 1.57, 0.67, 0, 0, -99, 
1989, 11, BS13, 13, 4.64, 7.05, 20.78, 1.31, 0.71, 0, 0, -99, 
1989, 12, BS13, 13, 0.22, 4.53, 17.52, 0.05, 0.6, 0, 0, -99, 
1989, 1, BS14, 14, 6.66, 2.84, 14.06, 1.66, 0.79, 0, 0, -99, 
1989, 2, BS14, 14, 8.18, 2.85, 13.13, 2.14, 0.92, 0, 0, -99, 
1989, 3, BS14, 14, 17.17, 6.63, 16.43, 6.91, 0.81, 0, 0, -99, 
1989, 4, BS14, 14, 3.54, 7.56, 19.94, 1.15, 0.61, 0, 0, -99, 
1989, 5, BS14, 14, 0.63, 8.14, 18.87, 0.14, 0.85, 0, 0, -99, 
1989, 6, BS14, 14, 0.04, 11.16, 22.35, 0.02, 1.4, 0, 0, -99, 
1989, 7, BS14, 14, 0, 12.67, 24.3, 0, 2.68, 0, 0, -99, 
1989, 8, BS14, 14, 0.03, 12.48, 22.99, 0.03, 1.87, 0, 0, -99, 
1989, 9, BS14, 14, 3.32, 11.22, 22.1, 1.33, 1.55, 0, 0, -99, 
1989, 10, BS14, 14, 6.41, 9.23, 20.62, 1.84, 0.66, 0, 0, -99, 
1989, 11, BS14, 14, 6.36, 6.37, 20.09, 1.96, 0.85, 0, 0, -99, 
1989, 12, BS14, 14, 0.27, 4.18, 17.12, 0.06, 0.99, 0, 0, -99, 
1989, 1, BS15, 15, 5.25, 3.11, 14.46, 1.84, 0.74, 0, 0, -99, 
1989, 2, BS15, 15, 6.32, 3.38, 13.53, 2.31, 0.71, 0, 0, -99, 
1989, 3, BS15, 15, 12.38, 7.26, 16.62, 7.14, 0.92, 0, 0, -99, 
1989, 4, BS15, 15, 2.76, 8.38, 19.72, 1.2, 0.82, 0, 0, -99, 
1989, 5, BS15, 15, 0.58, 8.65, 17.94, 0.14, 1.14, 0, 0, -99, 
1989, 6, BS15, 15, 0.05, 11.16, 21.2, 0.03, 1.69, 0, 0, -99, 
1989, 7, BS15, 15, 0, 12, 21.7, 0, 3.24, 0, 0, -99, 
1989, 8, BS15, 15, 0.05, 12.25, 21.1, 0.04, 2.4, 0, 0, -99, 
1989, 9, BS15, 15, 2.72, 11.22, 20.54, 0.33, 1.87, 0, 0, -99, 
1989, 10, BS15, 15, 4.81, 9.39, 20.43, 1.69, 0.75, 0, 0, -99, 
1989, 11, BS15, 15, 4.88, 6.87, 20.02, 1.98, 0.66, 0, 0, -99, 
1989, 12, BS15, 15, 0.24, 4.37, 17.57, 0.07, 0.59, 0, 0, -99, 
1989, 1, BS16, 16, 6.49, 2.9, 14.33, 1.74, 0.81, 0, 0, -99, 
1989, 2, BS16, 16, 8.01, 3.17, 13.25, 2.28, 0.88, 0, 0, -99, 
1989, 3, BS16, 16, 15, 6.9, 16.73, 6.5, 0.84, 0, 0, -99, 
1989, 4, BS16, 16, 3.36, 7.84, 20.04, 1.08, 0.71, 0, 0, -99, 
1989, 5, BS16, 16, 0.63, 8.46, 19.03, 0.12, 0.97, 0, 0, -99, 
1989, 6, BS16, 16, 0.04, 11.46, 22.2, 0.02, 1.49, 0, 0, -99, 
1989, 7, BS16, 16, 0, 12.57, 24.05, 0, 2.74, 0, 0, -99, 
1989, 8, BS16, 16, 0.03, 12.66, 22.86, 0.04, 2.05, 0, 0, -99, 
1989, 9, BS16, 16, 3.89, 11.55, 22.04, 2.01, 1.67, 0, 0, -99, 
1989, 10, BS16, 16, 6.65, 9.49, 20.73, 2.25, 0.82, 0, 0, -99, 
1989, 11, BS16, 16, 6.25, 6.66, 20.35, 2.03, 0.81, 0, 0, -99, 
1989, 12, BS16, 16, 0.26, 4.28, 17.2, 0.05, 0.89, 0, 0, -99, 
1989, 1, BS17, 17, 4.25, 3.49, 14.61, 0.39, 0.16, 0, 0, -99, 
1989, 2, BS17, 17, 4.93, 3.82, 13.6, 0.26, 0.29, 0, 0, -99, 
1989, 3, BS17, 17, 8.38, 7.87, 16.85, 1.36, 0.35, 0, 0, -99, 
1989, 4, BS17, 17, 2.36, 9.09, 19.57, 0.26, 0.37, 0, 0, -99, 
1989, 5, BS17, 17, 0.6, 9.02, 17.42, 0.03, 0.55, 0, 0, -99, 
1989, 6, BS17, 17, 0.09, 10.76, 20.37, 0.02, 0.66, 0, 0, -99, 
1989, 7, BS17, 17, 0, 10.82, 19.41, 0, 0.94, 0, 0, -99, 
1989, 8, BS17, 17, 0.08, 11.65, 19.97, 0.02, 0.93, 0, 0, -99, 
1989, 9, BS17, 17, 2.55, 11.01, 19.65, 0.03, 0.73, 0, 0, -99, 
1989, 10, BS17, 17, 3.8, 9.55, 20.22, 0.22, 0.34, 0, 0, -99, 
1989, 11, BS17, 17, 3.69, 7.38, 19.75, 0.23, 0.25, 0, 0, -99, 
1989, 12, BS17, 17, 0.29, 4.69, 17.68, 0.01, 0.2, 0, 0, -99, 
1990, 1, BS1, 1, 10.58, 4.21, 15.15, 4.44, 1.01, 0, 0, -99, 
1990, 2, BS1, 1, 8.36, 3.82, 13.85, 2.79, 1.06, 0, 0, -99, 
1990, 3, BS1, 1, 4.31, 6.38, 15.93, 1.83, 0.72, 0, 0, -99, 
1990, 4, BS1, 1, 1.74, 8.33, 17.8, 0.73, 0.95, 0, 0, -99, 
1990, 5, BS1, 1, 4.66, 9.07, 17.31, 2.24, 1.12, 0, 0, -99, 
1990, 6, BS1, 1, 0.03, 10.73, 19.61, 0.03, 1.67, 0, 0, -99, 
1990, 7, BS1, 1, 0.02, 12.9, 20.81, 0.01, 2.53, 0, 0, -99, 
1990, 8, BS1, 1, 0.03, 13.27, 21.39, 0.03, 1.86, 0, 0, -99, 
1990, 9, BS1, 1, 1.1, 11.9, 21.17, 0.5, 1.62, 0, 0, -99, 
1990, 10, BS1, 1, 0.37, 9.59, 21.39, 0.36, 1.02, 0, 0, -99, 
1990, 11, BS1, 1, 1.2, 6.2, 19.02, 0.38, 0.77, 0, 0, -99, 
1990, 12, BS1, 1, 4.21, 1.81, 14.16, 1.83, 1.02, 0, 0, -99, 
1990, 1, BS2, 2, 14.31, 3.3, 14.1, 7.21, 1.97, 0, 0, -99, 
1990, 2, BS2, 2, 10.62, 2.75, 12.9, 4.52, 1.98, 0, 0, -99, 
1990, 3, BS2, 2, 5.93, 5.84, 15.52, 3.3, 0.94, 0, 0, -99, 
1990, 4, BS2, 2, 2.35, 7.9, 17.98, 1.26, 0.84, 0, 0, -99, 
1990, 5, BS2, 2, 6.45, 8.52, 17.57, 3.58, 0.98, 0, 0, -99, 
1990, 6, BS2, 2, 0.03, 10.91, 20.58, 0.03, 1.66, 0, 0, -99, 
1990, 7, BS2, 2, 0.03, 14.18, 22.42, 0.02, 3.24, 0, 0, -99, 
1990, 8, BS2, 2, 0.03, 13.83, 22.4, 0.02, 1.98, 0, 0, -99, 
1990, 9, BS2, 2, 1.18, 12.13, 21.97, 0.57, 1.41, 0, 0, -99, 
1990, 10, BS2, 2, 0.65, 9.76, 21.74, 0.64, 0.81, 0, 0, -99, 
1990, 11, BS2, 2, 1.49, 5.6, 18.24, 0.59, 1.3, 0, 0, -99, 
1990, 12, BS2, 2, 5.63, 0.98, 13.07, 3.12, 1.8, 0, 0, -99, 
1990, 1, BS3, 3, 18.03, 2.69, 13.25, 4.83, 1.45, 0, 0, -99, 
1990, 2, BS3, 3, 13.59, 1.81, 12.06, 3.49, 1.41, 0, 0, -99, 
1990, 3, BS3, 3, 6.74, 5.21, 15.2, 1.87, 0.79, 0, 0, -99, 
1990, 4, BS3, 3, 2.75, 7.05, 18.57, 0.8, 0.8, 0, 0, -99, 
1990, 5, BS3, 3, 8.64, 7.72, 18.65, 2.46, 1.14, 0, 0, -99, 
1990, 6, BS3, 3, 0.05, 10.99, 22.75, 0.03, 1.66, 0, 0, -99, 
1990, 7, BS3, 3, 0.04, 15.53, 25.78, 0.02, 2.49, 0, 0, -99, 
1990, 8, BS3, 3, 0.06, 14.6, 25.08, 0.05, 2, 0, 0, -99, 
1990, 9, BS3, 3, 1.62, 12.6, 24.12, 1.63, 1.47, 0, 0, -99, 
1990, 10, BS3, 3, 1, 10.14, 22.9, 0.41, 0.93, 0, 0, -99, 
1990, 11, BS3, 3, 1.88, 5.21, 17.77, 0.46, 1.07, 0, 0, -99, 
1990, 12, BS3, 3, 7.01, 0.2, 12.22, 1.88, 1.42, 0, 0, -99, 
1990, 1, BS4, 4, 14.96, 4.01, 14.62, 3.04, 0.71, 0, 0, -99, 
1990, 2, BS4, 4, 11.45, 3.12, 13.36, 2.18, 0.65, 0, 0, -99, 
1990, 3, BS4, 4, 5.52, 5.84, 15.94, 1.31, 0.49, 0, 0, -99, 
1990, 4, BS4, 4, 2.32, 7.47, 18.6, 0.59, 0.78, 0, 0, -99, 
1990, 5, BS4, 4, 7.06, 8.26, 18.71, 1.58, 0.76, 0, 0, -99, 
1990, 6, BS4, 4, 0.02, 10.66, 22.17, 0.02, 1.38, 0, 0, -99, 
1990, 7, BS4, 4, 0.03, 13.86, 24.6, 0.02, 2.11, 0, 0, -99, 
